mul;add;rot;inv;blocks;threads;energy
11250;0;0;0;10;576;0,001601815
11250;0;0;0;10;592;0,001607696
11250;0;0;0;10;608;0,001237829
11250;0;0;0;10;624;0,001622554
11250;0;0;0;10;640;0,001573512
11250;0;0;0;10;656;0,001474782
11250;0;0;0;10;672;0,001577651
11250;0;0;0;10;688;0,001609832
11250;0;0;0;10;704;0,001207701
11250;0;0;0;10;720;0,001674688
11250;0;0;0;10;736;0,001557367
11250;0;0;0;10;752;0,001435029
11250;0;0;0;10;768;0,001663555
11250;0;0;0;10;784;0,00155576
11250;0;0;0;10;800;0,001356513
11250;0;0;0;10;816;0,001710459
11250;0;0;0;10;832;0,001612951
11250;0;0;0;10;848;0,003187732
11250;0;0;0;10;864;0,001621973
11250;0;0;0;10;880;0,003282078
11250;0;0;0;10;896;0,001612225
11250;0;0;0;10;912;0,003189714
11250;0;0;0;10;928;0,001613037
11250;0;0;0;10;944;0,003288033
11250;0;0;0;10;960;0,001623978
11250;0;0;0;10;976;0,001569992
11250;0;0;0;10;992;0,00161691
11250;0;0;0;10;1008;0,00171514
11250;0;0;0;10;1024;0,0016109
11250;0;0;0;12;16;0,005379249
11250;0;0;0;12;32;0,001621303
11250;0;0;0;12;48;0,003148838
11250;0;0;0;12;64;0,001618847
11250;0;0;0;12;80;0,00171723
11250;0;0;0;12;96;0,001710578
11250;0;0;0;12;112;0,001593388
11250;0;0;0;12;128;0,001622642
11250;0;0;0;12;144;0,001713177
11250;0;0;0;12;160;0,003242063
11250;0;0;0;12;176;0,001613701
11250;0;0;0;12;192;0,003285701
11250;0;0;0;12;208;0,00170455
11250;0;0;0;12;224;0,00318936
11250;0;0;0;12;240;0,001705535
11250;0;0;0;12;256;0,001608818
11250;0;0;0;12;272;0,00170284
11250;0;0;0;12;288;0,001166157
11250;0;0;0;12;304;0,001709728
11250;0;0;0;12;320;0,001611304
11250;0;0;0;12;336;0,001434071
11250;0;0;0;12;352;0,001708143
11250;0;0;0;12;368;0,001692016
11250;0;0;0;12;384;0,00328141
11250;0;0;0;12;400;0,001708624
11250;0;0;0;12;416;0,003187236
11250;0;0;0;12;432;0,001614193
11250;0;0;0;12;448;0,003133224
11250;0;0;0;12;464;0,001611533
11250;0;0;0;12;480;0,001596657
11250;0;0;0;12;496;0,001573862
11250;0;0;0;12;512;0,001631129
11250;0;0;0;12;528;0,00170347
11250;0;0;0;12;544;0,001697609
11250;0;0;0;12;560;0,003189855
11250;0;0;0;12;576;0,001703941
11250;0;0;0;12;592;0,003279922
11250;0;0;0;12;608;0,001608994
11250;0;0;0;12;624;0,003280246
11250;0;0;0;12;640;0,001698063
11250;0;0;0;12;656;0,001558124
11250;0;0;0;12;672;0,001608994
11250;0;0;0;12;688;0,001575882
11250;0;0;0;12;704;0,001624341
11250;0;0;0;12;720;0,001711816
11250;0;0;0;12;736;0,003148712
11250;0;0;0;12;752;0,001662153
11250;0;0;0;12;768;0,003280418
11250;0;0;0;12;784;0,001643509
11250;0;0;0;12;800;0,003278263
11250;0;0;0;12;816;0,001643211
11250;0;0;0;12;832;0,00328141
11250;0;0;0;12;848;0,001614512
11250;0;0;0;12;864;0,001568274
11250;0;0;0;12;880;0,001616332
11250;0;0;0;12;896;0,001611795
11250;0;0;0;12;912;0,001611968
11250;0;0;0;12;928;0,001703941
11250;0;0;0;12;944;0,003191265
11250;0;0;0;12;960;0,001613615
11250;0;0;0;12;976;0,003136562
11250;0;0;0;12;992;0,001700403
11250;0;0;0;12;1008;0,003224212
11250;0;0;0;12;1024;0,001664483
20000;0;0;0;2;16;0,004984765
20000;0;0;0;2;32;0,002290568
20000;0;0;0;2;48;0,00178382
20000;0;0;0;2;64;0,004617673
20000;0;0;0;2;80;0,004461083
20000;0;0;0;2;96;0,005992451
20000;0;0;0;2;112;0,001717473
20000;0;0;0;2;128;0,002088619
20000;0;0;0;2;144;0,004786894
20000;0;0;0;2;160;0,005362474
20000;0;0;0;2;176;0,001818144
20000;0;0;0;2;192;0,002067662
20000;0;0;0;2;208;0,00486868
20000;0;0;0;2;224;0,004548455
20000;0;0;0;2;240;0,004817229
20000;0;0;0;2;256;0,004941551
20000;0;0;0;2;272;0,002145469
20000;0;0;0;2;288;0,001655507
20000;0;0;0;2;304;0,005079107
20000;0;0;0;2;320;0,005778984
20000;0;0;0;2;336;0,001738394
20000;0;0;0;2;352;0,001761742
20000;0;0;0;2;368;0,005041798
20000;0;0;0;2;384;0,002021562
20000;0;0;0;2;400;0,001601234
20000;0;0;0;2;416;0,005586507
20000;0;0;0;2;432;0,001831579
20000;0;0;0;2;448;0,001585852
20000;0;0;0;2;464;0,001513886
20000;0;0;0;2;480;0,001577577
20000;0;0;0;2;496;0,002117277
20000;0;0;0;2;512;0,004953983
20000;0;0;0;2;528;0,005984776
20000;0;0;0;2;544;0,001715382
20000;0;0;0;2;560;0,001990444
20000;0;0;0;2;576;0,001858851
20000;0;0;0;2;592;0,004432748
20000;0;0;0;2;608;0,004676665
20000;0;0;0;2;624;0,004577039
20000;0;0;0;2;640;0,004828727
20000;0;0;0;2;656;0,004492003
20000;0;0;0;2;672;0,004422805
20000;0;0;0;2;688;0,004912212
20000;0;0;0;2;704;0,004420246
20000;0;0;0;2;720;0,005375099
20000;0;0;0;2;736;0,002444175
20000;0;0;0;2;752;0,002039522
20000;0;0;0;2;768;0,005958008
20000;0;0;0;2;784;0,002271604
20000;0;0;0;2;800;0,001662598
20000;0;0;0;2;816;0,004979345
20000;0;0;0;2;832;0,006003261
20000;0;0;0;2;848;0,001617144
20000;0;0;0;2;864;0,001652754
20000;0;0;0;2;880;0,001411931
20000;0;0;0;2;896;0,002042718
20000;0;0;0;2;912;0,0027522
20000;0;0;0;2;928;0,001890589
20000;0;0;0;2;944;0,001638292
20000;0;0;0;2;960;0,004804507
20000;0;0;0;2;976;0,004449236
20000;0;0;0;2;992;0,005054138
20000;0;0;0;2;1008;0,004453214
20000;0;0;0;2;1024;0,005493043
20000;0;0;0;4;16;0,004343718
20000;0;0;0;4;32;0,00480757
20000;0;0;0;4;48;0,004959716
20000;0;0;0;4;64;0,001668575
20000;0;0;0;4;80;0,002286119
20000;0;0;0;4;96;0,004311877
20000;0;0;0;4;112;0,004985809
20000;0;0;0;4;128;0,004350227
20000;0;0;0;4;144;0,006091277
20000;0;0;0;4;160;0,00193594
20000;0;0;0;4;176;0,001655592
20000;0;0;0;4;192;0,004483453
20000;0;0;0;4;208;0,001551111
20000;0;0;0;4;224;0,00170103
20000;0;0;0;4;240;0,002209211
20000;0;0;0;4;256;0,004797045
20000;0;0;0;4;272;0,002267143
20000;0;0;0;4;288;0,001619515
20000;0;0;0;4;304;0,004879858
20000;0;0;0;4;320;0,004756865
20000;0;0;0;4;336;0,004420743
20000;0;0;0;4;352;0,004936833
20000;0;0;0;4;368;0,005702927
20000;0;0;0;4;384;0,001629219
20000;0;0;0;4;400;0,00178101
20000;0;0;0;4;416;0,004442193
20000;0;0;0;4;432;0,005019479
20000;0;0;0;4;448;0,00570243
20000;0;0;0;4;464;0,001769329
20000;0;0;0;4;480;0,001638307
20000;0;0;0;4;496;0,004537141
20000;0;0;0;4;512;0,004676994
20000;0;0;0;4;528;0,004911964
20000;0;0;0;4;544;0,005605922
20000;0;0;0;4;560;0,001868219
20000;0;0;0;4;576;0,002752163
20000;0;0;0;4;592;0,001768065
20000;0;0;0;4;608;0,001760694
20000;0;0;0;4;624;0,005959619
20000;0;0;0;4;640;0,001624788
20000;0;0;0;4;656;0,001666078
20000;0;0;0;4;672;0,001527843
20000;0;0;0;4;688;0,001752975
20000;0;0;0;4;704;0,001780518
20000;0;0;0;4;720;0,005829425
20000;0;0;0;4;736;0,00161075
20000;0;0;0;4;752;0,001719445
20000;0;0;0;4;768;0,00134229
20000;0;0;0;4;784;0,002548014
20000;0;0;0;4;800;0,001576249
20000;0;0;0;4;816;0,004541234
20000;0;0;0;4;832;0,004425215
20000;0;0;0;4;848;0,005006756
20000;0;0;0;4;864;0,004959453
20000;0;0;0;4;880;0,001872582
20000;0;0;0;4;896;0,00157603
20000;0;0;0;4;912;0,001251343
20000;0;0;0;4;928;0,001561364
20000;0;0;0;4;944;0,001649113
20000;0;0;0;4;960;0,002021334
20000;0;0;0;4;976;0,001682394
20000;0;0;0;4;992;0,00170347
20000;0;0;0;4;1008;0,005021899
20000;0;0;0;4;1024;0,001658067
20000;0;0;0;6;16;0,005067136
20000;0;0;0;6;32;0,001874487
20000;0;0;0;6;48;0,001622375
20000;0;0;0;6;64;0,001701401
20000;0;0;0;6;80;0,002004527
20000;0;0;0;6;96;0,005962225
20000;0;0;0;6;112;0,002765565
20000;0;0;0;6;128;0,00191013
20000;0;0;0;6;144;0,001913391
20000;0;0;0;6;160;0,00206791
20000;0;0;0;6;176;0,004300049
20000;0;0;0;6;192;0,005524835
20000;0;0;0;6;208;0,001717473
20000;0;0;0;6;224;0,00243033
20000;0;0;0;6;240;0,004596795
20000;0;0;0;6;256;0,004441279
20000;0;0;0;6;272;0,005014437
20000;0;0;0;6;288;0,005816847
20000;0;0;0;6;304;0,002860605
20000;0;0;0;6;320;0,004495484
20000;0;0;0;6;336;0,004373972
20000;0;0;0;6;352;0,001416362
20000;0;0;0;6;368;0,001557566
20000;0;0;0;6;384;0,001640544
20000;0;0;0;6;400;0,001387771
20000;0;0;0;6;416;0,001708505
20000;0;0;0;6;432;0,001668504
20000;0;0;0;6;448;0,004616325
20000;0;0;0;6;464;0,004426706
20000;0;0;0;6;480;0,001167554
20000;0;0;0;6;496;0,001600259
20000;0;0;0;6;512;0,001623087
20000;0;0;0;6;528;0,001450487
20000;0;0;0;6;544;0,002167856
20000;0;0;0;6;560;0,00171316
20000;0;0;0;6;576;0,004520845
20000;0;0;0;6;592;0,006095592
20000;0;0;0;6;608;0,0022427
20000;0;0;0;6;624;0,001703941
20000;0;0;0;6;640;0,005311697
20000;0;0;0;6;656;0,002135953
20000;0;0;0;6;672;0,001714769
20000;0;0;0;6;688;0,005190385
20000;0;0;0;6;704;0,005006975
20000;0;0;0;6;720;0,001755533
20000;0;0;0;6;736;0,001592568
20000;0;0;0;6;752;0,004405338
20000;0;0;0;6;768;0,002780908
20000;0;0;0;6;784;0,002158141
20000;0;0;0;6;800;0,004912204
20000;0;0;0;6;816;0,005740775
20000;0;0;0;6;832;0,002098498
20000;0;0;0;6;848;0,002242431
20000;0;0;0;6;864;0,005501952
20000;0;0;0;6;880;0,002751716
20000;0;0;0;6;896;0,001843894
20000;0;0;0;6;912;0,001585873
20000;0;0;0;6;928;0,001882832
20000;0;0;0;6;944;0,001641434
20000;0;0;0;6;960;0,001994005
20000;0;0;0;6;976;0,001749446
20000;0;0;0;6;992;0,006047022
20000;0;0;0;6;1008;0,001784313
20000;0;0;0;6;1024;0,001627997
20000;0;0;0;8;16;0,004346747
20000;0;0;0;8;32;0,002396482
20000;0;0;0;8;48;0,002832316
20000;0;0;0;8;64;0,005150574
20000;0;0;0;8;80;0,005817841
20000;0;0;0;8;96;0,002039782
20000;0;0;0;8;112;0,001810589
20000;0;0;0;8;128;0,001913995
20000;0;0;0;8;144;0,001556115
20000;0;0;0;8;160;0,00454571
20000;0;0;0;8;176;0,005020334
20000;0;0;0;8;192;0,005057716
20000;0;0;0;8;208;0,004923401
20000;0;0;0;8;224;0,001816473
20000;0;0;0;8;240;0,001925026
20000;0;0;0;8;256;0,004414355
20000;0;0;0;8;272;0,004409881
20000;0;0;0;8;288;0,001533435
20000;0;0;0;8;304;0,002422291
20000;0;0;0;8;320;0,001657676
20000;0;0;0;8;336;0,005892863
20000;0;0;0;8;352;0,001702581
20000;0;0;0;8;368;0,001654712
20000;0;0;0;8;384;0,001209985
20000;0;0;0;8;400;0,002372838
20000;0;0;0;8;416;0,00156094
20000;0;0;0;8;432;0,00477297
20000;0;0;0;8;448;0,004413713
20000;0;0;0;8;464;0,005187555
20000;0;0;0;8;480;0,005162011
20000;0;0;0;8;496;0,001673426
20000;0;0;0;8;512;0,001724729
20000;0;0;0;8;528;0,001320357
20000;0;0;0;8;544;0,002725404
20000;0;0;0;8;560;0,001932318
20000;0;0;0;8;576;0,002280999
20000;0;0;0;8;592;0,00174328
20000;0;0;0;8;608;0,005022894
20000;0;0;0;8;624;0,001576595
20000;0;0;0;8;640;0,001663168
20000;0;0;0;8;656;0,001383983
20000;0;0;0;8;672;0,002095058
20000;0;0;0;8;688;0,001921963
20000;0;0;0;8;704;0,004805005
20000;0;0;0;8;720;0,005702927
20000;0;0;0;8;736;0,002760615
20000;0;0;0;8;752;0,001226749
20000;0;0;0;8;768;0,001567891
20000;0;0;0;8;784;0,001799727
20000;0;0;0;8;800;0,005100001
20000;0;0;0;8;816;0,005012447
20000;0;0;0;8;832;0,004896041
20000;0;0;0;8;848;0,002260232
20000;0;0;0;8;864;0,002587409
20000;0;0;0;8;880;0,001564872
20000;0;0;0;8;896;0,001641926
20000;0;0;0;8;912;0,001215307
20000;0;0;0;8;928;0,002378268
20000;0;0;0;8;944;0,001648126
20000;0;0;0;8;960;0,004716777
20000;0;0;0;8;976;0,005995304
20000;0;0;0;8;992;0,00171513
20000;0;0;0;8;1008;0,001587739
20000;0;0;0;8;1024;0,001639371
20000;0;0;0;10;16;0,007010233
20000;0;0;0;10;32;0,001653639
20000;0;0;0;10;48;0,004784206
20000;0;0;0;10;64;0,002217018
20000;0;0;0;10;80;0,001875439
20000;0;0;0;10;96;0,004741951
20000;0;0;0;10;112;0,004600909
20000;0;0;0;10;128;0,003967125
20000;0;0;0;10;144;0,001339392
20000;0;0;0;10;160;0,00186674
20000;0;0;0;10;176;0,001918727
20000;0;0;0;10;192;0,00521392
20000;0;0;0;10;208;0,001872832
20000;0;0;0;10;224;0,001593632
20000;0;0;0;10;240;0,001228361
20000;0;0;0;10;256;0,00183305
20000;0;0;0;10;272;0,001574629
20000;0;0;0;10;288;0,004397387
20000;0;0;0;10;304;0,001277828
20000;0;0;0;10;320;0,001561633
20000;0;0;0;10;336;0,002186196
20000;0;0;0;10;352;0,005157209
20000;0;0;0;10;368;0,005998918
20000;0;0;0;10;384;0,001595022
20000;0;0;0;10;400;0,001647929
20000;0;0;0;10;416;0,001529106
20000;0;0;0;10;432;0,00171513
20000;0;0;0;10;448;0,002220968
20000;0;0;0;10;464;0,00443921
20000;0;0;0;10;480;0,005695963
20000;0;0;0;10;496;0,0016671
20000;0;0;0;10;512;0,002074565
20000;0;0;0;10;528;0,005199991
20000;0;0;0;10;544;0,004790578
20000;0;0;0;10;560;0,005121889
20000;0;0;0;10;576;0,001929164
20000;0;0;0;10;592;0,002752188
20000;0;0;0;10;608;0,001708143
20000;0;0;0;10;624;0,001984519
20000;0;0;0;10;640;0,004918178
20000;0;0;0;10;656;0,004773167
20000;0;0;0;10;672;0,002017125
20000;0;0;0;10;688;0,001977399
20000;0;0;0;10;704;0,00504926
20000;0;0;0;10;720;0,005405596
20000;0;0;0;10;736;0,001068552
20000;0;0;0;10;752;0,001681025
20000;0;0;0;10;768;0,001383459
20000;0;0;0;10;784;0,001796279
20000;0;0;0;10;800;0,001867662
20000;0;0;0;10;816;0,005215267
20000;0;0;0;10;832;0,004904254
20000;0;0;0;10;848;0,001772072
20000;0;0;0;10;864;0,001584191
20000;0;0;0;10;880;0,001605257
20000;0;0;0;10;896;0,002135858
20000;0;0;0;10;912;0,001780168
20000;0;0;0;10;928;0,006052492
20000;0;0;0;10;944;0,001872622
20000;0;0;0;10;960;0,001624118
20000;0;0;0;10;976;0,001694324
20000;0;0;0;10;992;0,001871989
20000;0;0;0;10;1008;0,00202163
20000;0;0;0;10;1024;0,002278881
20000;0;0;0;12;16;0,004492898
20000;0;0;0;12;32;0,001671139
20000;0;0;0;12;48;0,004387511
20000;0;0;0;12;64;0,004863477
20000;0;0;0;12;80;0,004379994
20000;0;0;0;12;96;0,001155354
20000;0;0;0;12;112;0,001734092
20000;0;0;0;12;128;0,001847167
20000;0;0;0;12;144;0,004387448
20000;0;0;0;12;160;0,00120618
20000;0;0;0;12;176;0,001844186
20000;0;0;0;12;192;0,001638198
20000;0;0;0;12;208;0,004688266
20000;0;0;0;12;224;0,004333734
20000;0;0;0;12;240;0,001525554
20000;0;0;0;12;256;0,001646556
20000;0;0;0;12;272;0,001672229
20000;0;0;0;12;288;0,004638055
20000;0;0;0;12;304;0,004466641
20000;0;0;0;12;320;0,00119865
20000;0;0;0;12;336;0,002125935
20000;0;0;0;12;352;0,002000528
20000;0;0;0;12;368;0,004695376
20000;0;0;0;12;384;0,004463072
20000;0;0;0;12;400;0,004623639
20000;0;0;0;12;416;0,004500557
20000;0;0;0;12;432;0,004936335
20000;0;0;0;12;448;0,004421314
20000;0;0;0;12;464;0,005719841
20000;0;0;0;12;480;0,001919388
20000;0;0;0;12;496;0,001682938
20000;0;0;0;12;512;0,004408248
20000;0;0;0;12;528;0,001400663
20000;0;0;0;12;544;0,00179426
20000;0;0;0;12;560;0,002049888
20000;0;0;0;12;576;0,004404841
20000;0;0;0;12;592;0,005861121
20000;0;0;0;12;608;0,002240414
20000;0;0;0;12;624;0,001650293
20000;0;0;0;12;640;0,004788183
20000;0;0;0;12;656;0,005701461
20000;0;0;0;12;672;0,002410447
20000;0;0;0;12;688;0,001563752
20000;0;0;0;12;704;0,006068066
20000;0;0;0;12;720;0,001636938
20000;0;0;0;12;736;0,001794753
20000;0;0;0;12;752;0,0019044
20000;0;0;0;12;768;0,001732232
20000;0;0;0;12;784;0,004772772
20000;0;0;0;12;800;0,00586908
20000;0;0;0;12;816;0,002332377
20000;0;0;0;12;832;0,002040016
20000;0;0;0;12;848;0,004970126
20000;0;0;0;12;864;0,002039313
20000;0;0;0;12;880;0,001826309
20000;0;0;0;12;896;0,004860264
20000;0;0;0;12;912;0,004529299
20000;0;0;0;12;928;0,005656674
20000;0;0;0;12;944;0,001657575
20000;0;0;0;12;960;0,001831572
20000;0;0;0;12;976;0,001261065
20000;0;0;0;12;992;0,001589703
20000;0;0;0;12;1008;0,002441565
20000;0;0;0;12;1024;0,004850274
0;0;537500;0;2;16;0,026194768
0;0;537500;0;2;32;0,024074076
0;0;537500;0;2;48;0,018427856
0;0;537500;0;2;64;0,015370179
0;0;537500;0;2;80;0,013684558
0;0;537500;0;2;96;0,012386992
0;0;537500;0;2;112;0,012744176
0;0;537500;0;2;128;0,014956073
0;0;537500;0;2;144;0,014742821
0;0;537500;0;2;160;0,014936665
0;0;537500;0;2;176;0,014624838
0;0;537500;0;2;192;0,014088193
0;0;537500;0;2;208;0,012780965
0;0;537500;0;2;224;0,012519575
0;0;537500;0;2;240;0,012758057
0;0;537500;0;2;256;0,012976072
0;0;537500;0;2;272;0,01206777
0;0;537500;0;2;288;0,011666816
0;0;537500;0;2;304;0,011588161
0;0;537500;0;2;320;0,012057601
0;0;537500;0;2;336;0,012005331
0;0;537500;0;2;352;0,012293068
0;0;537500;0;2;368;0,012041717
0;0;537500;0;2;384;0,010835831
0;0;537500;0;2;400;0,010760244
0;0;537500;0;2;416;0,010597285
0;0;537500;0;2;432;0,010648886
0;0;537500;0;2;448;0,010727353
0;0;537500;0;2;464;0,010786158
0;0;537500;0;2;480;0,010940021
0;0;537500;0;2;496;0,010947001
0;0;537500;0;2;512;0,010790144
0;0;537500;0;2;528;0,010655093
0;0;537500;0;2;544;0,010572114
0;0;537500;0;2;560;0,010862903
0;0;537500;0;2;576;0,010784483
0;0;537500;0;2;592;0,011051191
0;0;537500;0;2;608;0,01109556
0;0;537500;0;2;624;0,011186826
0;0;537500;0;2;640;0,011189242
0;0;537500;0;2;656;0,01080243
0;0;537500;0;2;672;0,010990977
0;0;537500;0;2;688;0,010978626
0;0;537500;0;2;704;0,011143969
0;0;537500;0;2;720;0,010797619
0;0;537500;0;2;736;0,010941641
0;0;537500;0;2;752;0,011046206
0;0;537500;0;2;768;0,0110443
0;0;537500;0;2;784;0,01114646
0;0;537500;0;2;800;0,011116061
0;0;537500;0;2;816;0,011339834
0;0;537500;0;2;832;0,01131191
0;0;537500;0;2;848;0,011241127
0;0;537500;0;2;864;0,011295466
0;0;537500;0;2;880;0,011280511
0;0;537500;0;2;896;0,011340831
0;0;537500;0;2;912;0,011239632
0;0;537500;0;2;928;0,011105098
0;0;537500;0;2;944;0,010862252
0;0;537500;0;2;960;0,010812228
0;0;537500;0;2;976;0,010748091
0;0;537500;0;2;992;0,010527247
0;0;537500;0;2;1008;0,010465929
0;0;537500;0;2;1024;0,010511793
0;0;537500;0;4;16;0,016297167
0;0;537500;0;4;32;0,015302899
0;0;537500;0;4;48;0,01263945
0;0;537500;0;4;64;0,010839819
0;0;537500;0;4;80;0,010226141
0;0;537500;0;4;96;0,009589634
0;0;537500;0;4;112;0,009640049
0;0;537500;0;4;128;0,008825544
0;0;537500;0;4;144;0,008980159
0;0;537500;0;4;160;0,008730489
0;0;537500;0;4;176;0,008707478
0;0;537500;0;4;192;0,00852764
0;0;537500;0;4;208;0,008488285
0;0;537500;0;4;224;0,008478321
0;0;537500;0;4;240;0,00860386
0;0;537500;0;4;256;0,008687552
0;0;537500;0;4;272;0,00849775
0;0;537500;0;4;288;0,008630262
0;0;537500;0;4;304;0,008679083
0;0;537500;0;4;320;0,008830656
0;0;537500;0;4;336;0,008740856
0;0;537500;0;4;352;0,008549559
0;0;537500;0;4;368;0,008534116
0;0;537500;0;4;384;0,008527142
0;0;537500;0;4;400;0,00861731
0;0;537500;0;4;416;0,008802748
0;0;537500;0;4;432;0,008835141
0;0;537500;0;4;448;0,008841619
0;0;537500;0;4;464;0,008951255
0;0;537500;0;4;480;0,009032485
0;0;537500;0;4;496;0,00881421
0;0;537500;0;4;512;0,008634746
0;0;537500;0;4;528;0,008652182
0;0;537500;0;4;544;0,008429999
0;0;537500;0;4;560;0,00841605
0;0;537500;0;4;576;0,008510204
0;0;537500;0;4;592;0,008678087
0;0;537500;0;4;608;0,008593444
0;0;537500;0;4;624;0,008640288
0;0;537500;0;4;640;0,008716535
0;0;537500;0;4;656;0,008837134
0;0;537500;0;4;672;0,008832151
0;0;537500;0;4;688;0,009016841
0;0;537500;0;4;704;0,009073848
0;0;537500;0;4;720;0,008953248
0;0;537500;0;4;736;0,009071356
0;0;537500;0;4;752;0,009067369
0;0;537500;0;4;768;0,009223617
0;0;537500;0;4;784;0,009229829
0;0;537500;0;4;800;0,009276674
0;0;537500;0;4;816;0,009431659
0;0;537500;0;4;832;0,009418702
0;0;537500;0;4;848;0,009460562
0;0;537500;0;4;864;0,009454084
0;0;537500;0;4;880;0,009388451
0;0;537500;0;4;896;0,009283152
0;0;537500;0;4;912;0,009218866
0;0;537500;0;4;928;0,009116207
0;0;537500;0;4;944;0,00901903
0;0;537500;0;4;960;0,008948763
0;0;537500;0;4;976;0,009026702
0;0;537500;0;4;992;0,008864543
0;0;537500;0;4;1008;0,008716535
0;0;537500;0;4;1024;0,008668694
0;0;537500;0;6;16;0,012937819
0;0;537500;0;6;32;0,012447355
0;0;537500;0;6;48;0,010410461
0;0;537500;0;6;64;0,009548034
0;0;537500;0;6;80;0,008850724
0;0;537500;0;6;96;0,008508252
0;0;537500;0;6;112;0,008354737
0;0;537500;0;6;128;0,008004401
0;0;537500;0;6;144;0,007740777
0;0;537500;0;6;160;0,007911709
0;0;537500;0;6;176;0,008024833
0;0;537500;0;6;192;0,007782396
0;0;537500;0;6;208;0,007764945
0;0;537500;0;6;224;0,00792248
0;0;537500;0;6;240;0,007655348
0;0;537500;0;6;256;0,007829208
0;0;537500;0;6;272;0,007790351
0;0;537500;0;6;288;0,00795357
0;0;537500;0;6;304;0,008009721
0;0;537500;0;6;320;0,008138339
0;0;537500;0;6;336;0,008079015
0;0;537500;0;6;352;0,007893271
0;0;537500;0;6;368;0,007752983
0;0;537500;0;6;384;0,007781399
0;0;537500;0;6;400;0,00782128
0;0;537500;0;6;416;0,007854681
0;0;537500;0;6;432;0,00793594
0;0;537500;0;6;448;0,007993768
0;0;537500;0;6;464;0,008136843
0;0;537500;0;6;480;0,008109425
0;0;537500;0;6;496;0,008168855
0;0;537500;0;6;512;0,008203645
0;0;537500;0;6;528;0,008289391
0;0;537500;0;6;544;0,008420003
0;0;537500;0;6;560;0,008443921
0;0;537500;0;6;576;0,008453902
0;0;537500;0;6;592;0,008487806
0;0;537500;0;6;608;0,008685714
0;0;537500;0;6;624;0,008491291
0;0;537500;0;6;640;0,008380088
0;0;537500;0;6;656;0,008246019
0;0;537500;0;6;672;0,008119894
0;0;537500;0;6;688;0,007995762
0;0;537500;0;6;704;0,007862373
0;0;537500;0;6;720;0,007652282
0;0;537500;0;6;736;0,007849696
0;0;537500;0;6;752;0,007732804
0;0;537500;0;6;768;0,007893067
0;0;537500;0;6;784;0,007947406
0;0;537500;0;6;800;0,007939617
0;0;537500;0;6;816;0,0078544
0;0;537500;0;6;832;0,007865363
0;0;537500;0;6;848;0,007969019
0;0;537500;0;6;864;0,008013709
0;0;537500;0;6;880;0,008015205
0;0;537500;0;6;896;0,008015863
0;0;537500;0;6;912;0,008080511
0;0;537500;0;6;928;0,008035299
0;0;537500;0;6;944;0,008129984
0;0;537500;0;6;960;0,008139097
0;0;537500;0;6;976;0,008259978
0;0;537500;0;6;992;0,008184203
0;0;537500;0;6;1008;0,008271444
0;0;537500;0;6;1024;0,008244442
0;0;537500;0;8;16;0,011440675
0;0;537500;0;8;32;0,010806385
0;0;537500;0;8;48;0,009715033
0;0;537500;0;8;64;0,008768572
0;0;537500;0;8;80;0,00826596
0;0;537500;0;8;96;0,007924666
0;0;537500;0;8;112;0,007810313
0;0;537500;0;8;128;0,007643807
0;0;537500;0;8;144;0,007641315
0;0;537500;0;8;160;0,007636623
0;0;537500;0;8;176;0,007683966
0;0;537500;0;8;192;0,007434429
0;0;537500;0;8;208;0,007475509
0;0;537500;0;8;224;0,007568531
0;0;537500;0;8;240;0,007630145
0;0;537500;0;8;256;0,007648584
0;0;537500;0;8;272;0,007404395
0;0;537500;0;8;288;0,007492104
0;0;537500;0;8;304;0,007596756
0;0;537500;0;8;320;0,007678983
0;0;537500;0;8;336;0,00771287
0;0;537500;0;8;352;0,007631934
0;0;537500;0;8;368;0,007656344
0;0;537500;0;8;384;0,007715362
0;0;537500;0;8;400;0,007784632
0;0;537500;0;8;416;0,007895264
0;0;537500;0;8;432;0,007929958
0;0;537500;0;8;448;0,008115532
0;0;537500;0;8;464;0,008237128
0;0;537500;0;8;480;0,00811441
0;0;537500;0;8;496;0,00783967
0;0;537500;0;8;512;0,007628152
0;0;537500;0;8;528;0,007620676
0;0;537500;0;8;544;0,007372388
0;0;537500;0;8;560;0,007447113
0;0;537500;0;8;576;0,007449744
0;0;537500;0;8;592;0,007477153
0;0;537500;0;8;608;0,007548242
0;0;537500;0;8;624;0,007562688
0;0;537500;0;8;640;0,007611011
0;0;537500;0;8;656;0,007617487
0;0;537500;0;8;672;0,007603427
0;0;537500;0;8;688;0,007741286
0;0;537500;0;8;704;0,007693435
0;0;537500;0;8;720;0,007747754
0;0;537500;0;8;736;0,007852124
0;0;537500;0;8;752;0,007713633
0;0;537500;0;8;768;0,007709382
0;0;537500;0;8;784;0,00779111
0;0;537500;0;8;800;0,007821509
0;0;537500;0;8;816;0,007839948
0;0;537500;0;8;832;0,007907224
0;0;537500;0;8;848;0,007955245
0;0;537500;0;8;864;0,007917384
0;0;537500;0;8;880;0,007972681
0;0;537500;0;8;896;0,007973677
0;0;537500;0;8;912;0,0080049
0;0;537500;0;8;928;0,00817942
0;0;537500;0;8;944;0,008056727
0;0;537500;0;8;960;0,008083772
0;0;537500;0;8;976;0,008169955
0;0;537500;0;8;992;0,008181313
0;0;537500;0;8;1008;0,008329912
0;0;537500;0;8;1024;0,008224256
0;0;537500;0;10;16;0,010412456
